500, 1, 0.003116, 0.791968, 0.000246, 0.795331
500, 1, 0.002090, 0.683600, 0.000444, 0.686134
500, 1, 0.001962, 0.702685, 0.000366, 0.705013
500, 1, 0.001862, 0.686857, 0.000366, 0.689085
500, 1, 0.001829, 0.682095, 0.000299, 0.684222
500, 1, 0.001831, 0.698999, 0.000528, 0.701358
500, 1, 0.001988, 0.684643, 0.000439, 0.687070
500, 1, 0.001836, 0.677330, 0.000332, 0.679498
500, 1, 0.001772, 0.675360, 0.000188, 0.677320
500, 1, 0.001883, 0.676824, 0.000208, 0.678915

500, 2, 0.001878, 0.408423, 0.000523, 0.410824
500, 2, 0.001797, 0.404749, 0.000378, 0.406923
500, 2, 0.001907, 0.405201, 0.000458, 0.407566
500, 2, 0.001637, 0.401785, 0.000171, 0.403592
500, 2, 0.001654, 0.409765, 0.000353, 0.411772
500, 2, 0.001639, 0.398839, 0.000375, 0.400853
500, 2, 0.001668, 0.409756, 0.000394, 0.411818
500, 2, 0.001698, 0.401052, 0.000170, 0.402921
500, 2, 0.001668, 0.410550, 0.000229, 0.412447
500, 2, 0.001789, 0.408885, 0.000217, 0.410891

500, 3, 0.001792, 0.308902, 0.000446, 0.311140
500, 3, 0.002026, 0.309989, 0.000290, 0.312305
500, 3, 0.001686, 0.311522, 0.000379, 0.313586
500, 3, 0.001748, 0.309015, 0.000488, 0.311251
500, 3, 0.001640, 0.314045, 0.000419, 0.316104
500, 3, 0.001691, 0.313032, 0.000300, 0.315023
500, 3, 0.001903, 0.307322, 0.000178, 0.309403
500, 3, 0.001674, 0.307578, 0.000348, 0.309600
500, 3, 0.001736, 0.315933, 0.000371, 0.318040
500, 3, 0.001937, 0.310053, 0.000305, 0.312295

500, 4, 0.001697, 0.263330, 0.000247, 0.265273
500, 4, 0.002043, 0.263739, 0.000342, 0.266124
500, 4, 0.001968, 0.260697, 0.000226, 0.262890
500, 4, 0.001857, 0.260797, 0.000336, 0.262990
500, 4, 0.001852, 0.262326, 0.000270, 0.264449
500, 4, 0.001758, 0.260312, 0.000408, 0.262478
500, 4, 0.001740, 0.261904, 0.000310, 0.263955
500, 4, 0.001729, 0.260145, 0.000191, 0.262064
500, 4, 0.001755, 0.264905, 0.000315, 0.266975
500, 4, 0.001658, 0.258721, 0.000549, 0.260928

1000, 1, 0.014430, 5.449033, 0.000971, 5.464433
1000, 1, 0.006673, 5.402723, 0.001196, 5.410591
1000, 1, 0.007112, 5.437300, 0.001025, 5.445437
1000, 1, 0.007350, 5.996007, 0.001116, 6.004474
1000, 1, 0.009281, 5.866829, 0.001010, 5.877119
1000, 1, 0.006932, 5.466797, 0.001060, 5.474789
1000, 1, 0.006990, 5.458065, 0.000829, 5.465884
1000, 1, 0.007070, 5.451973, 0.000991, 5.460034
1000, 1, 0.007803, 5.506202, 0.000889, 5.514893
1000, 1, 0.007110, 5.442603, 0.000799, 5.450511

1000, 2, 0.007679, 3.240778, 0.001042, 3.249499
1000, 2, 0.007080, 3.256067, 0.001117, 3.264264
1000, 2, 0.007343, 3.223180, 0.001065, 3.231588
1000, 2, 0.007144, 3.232069, 0.000910, 3.240123
1000, 2, 0.006970, 3.164854, 0.000884, 3.172709
1000, 2, 0.006868, 3.206128, 0.000718, 3.213715
1000, 2, 0.007341, 3.259731, 0.000836, 3.267908
1000, 2, 0.007222, 3.165076, 0.001018, 3.173316
1000, 2, 0.006987, 3.197389, 0.001110, 3.205486
1000, 2, 0.007841, 3.256263, 0.000905, 3.265009

1000, 3, 0.006891, 2.464329, 0.001075, 2.472295
1000, 3, 0.007301, 2.483416, 0.001188, 2.491905
1000, 3, 0.007183, 2.445583, 0.000989, 2.453755
1000, 3, 0.007175, 2.478307, 0.000980, 2.486462
1000, 3, 0.007002, 2.440070, 0.000894, 2.447966
1000, 3, 0.007267, 2.453265, 0.000864, 2.461395
1000, 3, 0.007068, 2.471362, 0.000881, 2.479311
1000, 3, 0.006975, 2.499067, 0.000928, 2.506969
1000, 3, 0.007298, 2.446735, 0.001155, 2.455189
1000, 3, 0.007002, 2.491568, 0.000825, 2.499395

1000, 4, 0.006911, 2.047148, 0.000769, 2.054828
1000, 4, 0.007252, 2.065375, 0.000755, 2.073381
1000, 4, 0.006686, 2.127479, 0.000974, 2.135139
1000, 4, 0.007492, 2.055759, 0.000906, 2.064157
1000, 4, 0.007591, 2.142415, 0.000988, 2.150995
1000, 4, 0.007035, 2.060980, 0.000818, 2.068832
1000, 4, 0.007005, 2.094851, 0.000974, 2.102830
1000, 4, 0.006978, 2.063078, 0.000719, 2.070775
1000, 4, 0.007006, 2.059696, 0.000895, 2.067597
1000, 4, 0.007151, 2.159172, 0.001069, 2.167392

2000, 1, 0.046636, 48.866159, 0.002832, 48.915627
2000, 1, 0.039133, 48.364947, 0.003305, 48.407385
2000, 1, 0.036450, 48.416230, 0.003317, 48.455997
2000, 1, 0.040849, 48.448639, 0.003351, 48.492840
2000, 1, 0.037700, 48.619906, 0.003500, 48.661107
2000, 1, 0.039888, 48.382350, 0.003293, 48.425531
2000, 1, 0.035012, 48.325495, 0.003622, 48.364129
2000, 1, 0.044500, 49.893405, 0.003263, 49.941168
2000, 1, 0.035841, 49.873778, 0.003138, 49.912757
2000, 1, 0.041643, 48.772185, 0.003260, 48.817088

2000, 2, 0.033823, 28.102461, 0.003137, 28.139422
2000, 2, 0.035413, 28.163781, 0.003038, 28.202233
2000, 2, 0.034075, 27.875624, 0.003089, 27.912788
2000, 2, 0.035577, 28.065037, 0.002997, 28.103611
2000, 2, 0.035161, 28.137390, 0.003401, 28.175952
2000, 2, 0.034755, 28.419112, 0.003312, 28.457179
2000, 2, 0.035426, 28.041443, 0.003519, 28.080387
2000, 2, 0.033466, 28.331470, 0.003624, 28.368560
2000, 2, 0.039160, 28.305248, 0.003352, 28.347760
2000, 2, 0.036192, 28.214441, 0.003620, 28.254254

2000, 3, 0.036411, 21.288968, 0.003282, 21.328661
2000, 3, 0.036482, 21.207881, 0.003251, 21.247615
2000, 3, 0.036695, 21.256211, 0.003494, 21.296400
2000, 3, 0.028910, 21.338599, 0.003506, 21.371015
2000, 3, 0.036767, 21.240932, 0.003663, 21.281362
2000, 3, 0.036683, 21.269805, 0.003645, 21.310133
2000, 3, 0.036771, 21.340491, 0.003136, 21.380398
2000, 3, 0.036817, 21.301258, 0.003212, 21.341287
2000, 3, 0.041646, 21.281563, 0.003118, 21.326327
2000, 3, 0.035324, 21.324522, 0.003341, 21.363188

2000, 4, 0.036240, 18.016688, 0.003103, 18.056032
2000, 4, 0.033666, 18.134124, 0.003524, 18.171314
2000, 4, 0.041849, 17.939207, 0.003417, 17.984474
2000, 4, 0.036531, 17.991049, 0.003382, 18.030962
2000, 4, 0.042006, 18.016579, 0.003194, 18.061778
2000, 4, 0.040060, 18.017223, 0.003233, 18.060515
2000, 4, 0.037554, 18.226512, 0.003222, 18.267288
2000, 4, 0.037256, 18.037545, 0.003442, 18.078242
2000, 4, 0.033445, 17.951616, 0.003199, 17.988260
2000, 4, 0.039639, 18.047784, 0.003302, 18.090725

3000, 1, 0.093172, 187.025220, 0.005947, 187.124338
3000, 1, 0.087856, 188.143952, 0.006082, 188.237890
3000, 1, 0.085313, 184.291953, 0.006061, 184.383326
3000, 1, 0.083075, 187.330403, 0.006459, 187.419938
3000, 1, 0.073818, 186.565511, 0.006410, 186.645738
3000, 1, 0.089724, 185.997072, 0.006287, 186.093083
3000, 1, 0.057778, 182.686486, 0.006417, 182.750681
3000, 1, 0.078531, 183.393882, 0.006333, 183.478746
3000, 1, 0.082097, 182.751891, 0.006202, 182.840191
3000, 1, 0.059618, 183.766840, 0.006302, 183.832761

3000, 2, 0.057713, 86.892683, 0.006719, 86.957116
3000, 2, 0.077662, 86.326378, 0.006379, 86.410419
3000, 2, 0.056674, 87.573334, 0.006455, 87.636463
3000, 2, 0.058663, 87.656034, 0.006499, 87.721196
3000, 2, 0.058077, 86.715911, 0.006381, 86.780368
3000, 2, 0.071488, 92.516588, 0.006518, 92.594595
3000, 2, 0.057377, 87.546547, 0.006413, 87.610337
3000, 2, 0.069169, 90.155803, 0.006436, 90.231408
3000, 2, 0.066444, 86.519124, 0.006474, 86.592043
3000, 2, 0.073702, 88.237000, 0.006378, 88.317080

3000, 3, 0.077279, 56.642283, 0.006458, 56.726020
3000, 3, 0.057812, 56.837688, 0.006170, 56.901671
3000, 3, 0.062931, 56.861998, 0.006473, 56.931401
3000, 3, 0.058943, 56.754001, 0.006606, 56.819550
3000, 3, 0.058916, 56.772685, 0.006654, 56.838256
3000, 3, 0.082385, 56.712558, 0.006381, 56.801324
3000, 3, 0.090281, 56.769920, 0.006564, 56.866765
3000, 3, 0.067660, 57.011108, 0.006392, 57.085160
3000, 3, 0.059233, 56.755932, 0.006348, 56.821513
3000, 3, 0.058790, 56.799442, 0.006164, 56.864397

3000, 4, 0.077898, 42.543438, 0.006639, 42.627975
3000, 4, 0.076269, 44.216625, 0.006363, 44.299258
3000, 4, 0.081596, 42.490778, 0.006258, 42.578633
3000, 4, 0.065391, 42.685283, 0.006604, 42.757278
3000, 4, 0.077037, 42.557030, 0.006496, 42.640563
3000, 4, 0.088385, 42.861561, 0.006300, 42.956247
3000, 4, 0.076391, 42.433956, 0.006703, 42.517050
3000, 4, 0.056968, 42.611396, 0.006480, 42.674845
3000, 4, 0.072378, 44.157970, 0.006415, 44.236763
3000, 4, 0.076089, 42.507567, 0.007187, 42.590843

